,Product Link,Product Name,Prices,Description,Reviews,Ratings
121,https://www.flipkart.com/vivo-y29-5g-diamond-black-256-gb/p/itm2795be01d3dcc?pid=MOBH7JWEGA52DYYD&lid=LSTMOBH7JWEGA52DYYDRV6SE3&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_7_146&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=721d1b61-5945-4047-be9a-723c77f948b8.MOBH7JWEGA52DYYD.SEARCH&ppt=None&ppn=None&ssid=9gsq80qy4w0000001746867517359&qH=d176de24c4511b16,"vivo Y29 5G (Diamond Black, 256 GB)","₹18,999","8 GB RAM | 256 GB ROM | Expandable Upto 1 TB, 16.97 cm (6.68 inch) Display, 50MP + 0.08MP | 8MP Front Camera, 5500 mAh Battery, Dimensity 6300 Processor, 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories",623 Ratings & 30 Reviews,4.3
122,https://www.flipkart.com/kall-i7-cloud-phone-2-4-display-2000mah-battery-support-youtube-facebook/p/itmb56f0f8250466?pid=MOBHBZHQDPGY6HYH&lid=LSTMOBHBZHQDPGY6HYHOFUW0J&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_7_147&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=en_Qk-q5nCX5sZWE3puvXzOYULTNS_uexzDVZGXQXGs_6Ri6XVRZ-VDgaoIVhj2Hso61FjOYLszhOyqYoV0WMlQtg%3D%3D&ppt=None&ppn=None&ssid=9gsq80qy4w0000001746867517359&qH=d176de24c4511b16,"I Kall I7 Cloud Phone-2.4"" Display, 2000mAh Battery, Support Youtube and Facebook","₹1,499","32 MB RAM | 64 MB ROM, 6.1 cm (2.4 inch) Display, 0.8MP Rear Camera, 2500 mAh Battery, ONE-YEAR MANUFACTURER DEFECTS WARRANTY",N/A,N/A
123,https://www.flipkart.com/kall-k333-pro-touch-type-mobile-2-8-display-3000mah-battery-wi-fi-midnight-black-16-gb/p/itmf6618a9a5cb0e?pid=MOBGQQCYFCVHGMTZ&lid=LSTMOBGQQCYFCVHGMTZBATKUD&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_7_148&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=en_Qk-q5nCX5sZWE3puvXzOYULTNS_uexzDVZGXQXGs_6SSjFGaBy_W899Dk4awxn_r3OpIO5j0bDg6Ov9e9MNrRA%3D%3D&ppt=None&ppn=None&ssid=9gsq80qy4w0000001746867517359&qH=d176de24c4511b16,"I Kall K333 Pro - Touch & Type Mobile with 2.8” Display, 3000mAh Battery, Wi-Fi (Midnight Black, 16 GB...","₹2,999","2 GB RAM | 16 GB ROM | Expandable Upto 8 GB, 7.11 cm (2.8 inch) Display, 2MP Rear Camera, 3000 mAh Battery, One year manufacture warranty",6 Ratings & 0 Reviews,3.2
124,https://www.flipkart.com/vivo-y29-5g-titanium-gold-128-gb/p/itm2795be01d3dcc?pid=MOBH7JWEMVVDFX4S&lid=LSTMOBH7JWEMVVDFX4SPTKQV0&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_7_149&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=721d1b61-5945-4047-be9a-723c77f948b8.MOBH7JWEMVVDFX4S.SEARCH&ppt=None&ppn=None&ssid=9gsq80qy4w0000001746867517359&qH=d176de24c4511b16,"vivo Y29 5G (Titanium Gold, 128 GB)","₹16,999","8 GB RAM | 128 GB ROM | Expandable Upto 1 TB, 16.97 cm (6.68 inch) Display, 50MP + 0.08MP | 8MP Front Camera, 5500 mAh Battery, Dimensity 6300 Processor, 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories",623 Ratings & 30 Reviews,4.3
125,https://www.flipkart.com/hmd-crest-max-5g-aqua-green-256-gb/p/itm570e793aa3f1b?pid=MOBH83YH2N5AS9KB&lid=LSTMOBH83YH2N5AS9KB0ADFST&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_7_150&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=721d1b61-5945-4047-be9a-723c77f948b8.MOBH83YH2N5AS9KB.SEARCH&ppt=None&ppn=None&ssid=9gsq80qy4w0000001746867517359&qH=d176de24c4511b16,"hmd Crest Max 5G (Aqua Green, 256 GB)","₹12,499","8 GB RAM | 256 GB ROM, 17.53 cm (6.9 inch) Display, 64MP Rear Camera, 5000 mAh Battery, 1 Year from the brand",81 Ratings & 13 Reviews,4
126,https://www.flipkart.com/poco-x3-pro-graphite-black-128-gb/p/itm736059fa07afb?pid=MOBGFKNFRJDN3DS4&lid=LSTMOBGFKNFRJDN3DS4PPS28U&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_7_151&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=721d1b61-5945-4047-be9a-723c77f948b8.MOBGFKNFRJDN3DS4.SEARCH&ppt=None&ppn=None&ssid=9gsq80qy4w0000001746867517359&qH=d176de24c4511b16,"POCO X3 Pro (Graphite Black, 128 GB)","₹18,999","6 GB RAM | 128 GB ROM | Expandable Upto 1 TB, 16.94 cm (6.67 inch) Full HD+ Display, 48MP + 8MP + 2MP + 2MP | 20MP Front Camera, 5160 mAh Lithium-ion Polymer Battery, Snapdragon 860 Processor, Multiple Hands-free Voice Assistants, One Year Warranty for Handset, 6 Months for Accessories","1,38,308 Ratings & 12,343 Reviews",4.3
127,https://www.flipkart.com/vivo-y29-5g-diamond-black-128-gb/p/itm2795be01d3dcc?pid=MOBH7JWE8PTWBS67&lid=LSTMOBH7JWE8PTWBS67TURBBE&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_7_152&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=721d1b61-5945-4047-be9a-723c77f948b8.MOBH7JWE8PTWBS67.SEARCH&ppt=None&ppn=None&ssid=9gsq80qy4w0000001746867517359&qH=d176de24c4511b16,"vivo Y29 5G (Diamond Black, 128 GB)","₹16,999","8 GB RAM | 128 GB ROM | Expandable Upto 1 TB, 16.97 cm (6.68 inch) Display, 50MP + 0.08MP | 8MP Front Camera, 5500 mAh Battery, Dimensity 6300 Processor, 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories",623 Ratings & 30 Reviews,4.3
128,https://www.flipkart.com/vivo-y29-5g-titanium-gold-256-gb/p/itm2795be01d3dcc?pid=MOBH7JWECZBYZMHQ&lid=LSTMOBH7JWECZBYZMHQRD1OG4&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_7_153&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=721d1b61-5945-4047-be9a-723c77f948b8.MOBH7JWECZBYZMHQ.SEARCH&ppt=None&ppn=None&ssid=9gsq80qy4w0000001746867517359&qH=d176de24c4511b16,"vivo Y29 5G (Titanium Gold, 256 GB)","₹18,999","8 GB RAM | 256 GB ROM | Expandable Upto 1 TB, 16.97 cm (6.68 inch) Display, 50MP + 0.08MP | 8MP Front Camera, 5500 mAh Battery, Dimensity 6300 Processor, 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories",623 Ratings & 30 Reviews,4.3
129,https://www.flipkart.com/oneplus-nord-ce-3-lite-5g-pastel-lime-128-gb/p/itm2cd5a4e659035?pid=MOBGZJ3WM5SGTGVZ&lid=LSTMOBGZJ3WM5SGTGVZSKDCXZ&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_7_154&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=721d1b61-5945-4047-be9a-723c77f948b8.MOBGZJ3WM5SGTGVZ.SEARCH&ppt=None&ppn=None&ssid=9gsq80qy4w0000001746867517359&qH=d176de24c4511b16,"OnePlus Nord CE 3 Lite 5G (Pastel Lime, 128 GB)","₹19,996","8 GB RAM | 128 GB ROM, 17.07 cm (6.72 inch) Display, 108MP Rear Camera, 5000 mAh Battery, Domestic Warranty of 12 months on phone & 6 months on accessories","1,68,314 Ratings & 8,564 Reviews",4.4
130,https://www.flipkart.com/vivo-y29-5g-diamond-black-128-gb/p/itm2795be01d3dcc?pid=MOBH7JWERGDDC6GJ&lid=LSTMOBH7JWERGDDC6GJUQHAXR&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_7_155&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=721d1b61-5945-4047-be9a-723c77f948b8.MOBH7JWERGDDC6GJ.SEARCH&ppt=None&ppn=None&ssid=9gsq80qy4w0000001746867517359&qH=d176de24c4511b16,"vivo Y29 5G (Diamond Black, 128 GB)","₹15,499","6 GB RAM | 128 GB ROM | Expandable Upto 1 TB, 16.97 cm (6.68 inch) Display, 50MP + 0.08MP | 8MP Front Camera, 5500 mAh Battery, Dimensity 6300 Processor, 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories",985 Ratings & 43 Reviews,4.4
131,https://www.flipkart.com/vivo-y100-5g-pacific-blue-128-gb/p/itm700c8e4dad732?pid=MOBGMM42CEGUBSXE&lid=LSTMOBGMM42CEGUBSXEZO7WQD&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_7_156&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=721d1b61-5945-4047-be9a-723c77f948b8.MOBGMM42CEGUBSXE.SEARCH&ppt=None&ppn=None&ssid=9gsq80qy4w0000001746867517359&qH=d176de24c4511b16,"vivo Y100 5G (Pacific Blue, 128 GB)","₹17,299","8 GB RAM | 128 GB ROM, 16.21 cm (6.38 inch) Full HD+ AMOLED Display, 64MP (OIS) + 2MP + 2MP | 16MP Front Camera, 4500 mAh Battery, Mediatek Dimensity 900 Processor, 1 Year Manufacturer Warranty for Handset and 6 Months Manufacturer Warranty for In-Box Accessories","3,060 Ratings & 203 Reviews",4.3
132,https://www.flipkart.com/realme-14t-5g-surf-green-128-gb/p/itm5733d9726a773?pid=MOBHB2HX7GGTZQDH&lid=LSTMOBHB2HX7GGTZQDHTVOLKK&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_7_157&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=721d1b61-5945-4047-be9a-723c77f948b8.MOBHB2HX7GGTZQDH.SEARCH&ppt=None&ppn=None&ssid=9gsq80qy4w0000001746867517359&qH=d176de24c4511b16,"realme 14T 5G (Surf Green, 128 GB)","₹17,999","8 GB RAM | 128 GB ROM | Expandable Upto 2 TB, 16.94 cm (6.67 inch) Full HD+ Display, 50MP + 2MP | 16MP Front Camera, 6000 mAh Battery, Dimensity 6300 Processor, 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories",86 Ratings & 6 Reviews,4.3
133,https://www.flipkart.com/realme-14t-5g-lightning-purple-128-gb/p/itm5733d9726a773?pid=MOBHB2HXHHKDTG6G&lid=LSTMOBHB2HXHHKDTG6GWQTQ6S&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_7_158&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=721d1b61-5945-4047-be9a-723c77f948b8.MOBHB2HXHHKDTG6G.SEARCH&ppt=None&ppn=None&ssid=9gsq80qy4w0000001746867517359&qH=d176de24c4511b16,"realme 14T 5G (Lightning Purple, 128 GB)","₹17,999","8 GB RAM | 128 GB ROM | Expandable Upto 2 TB, 16.94 cm (6.67 inch) Full HD+ Display, 50MP + 2MP | 16MP Front Camera, 6000 mAh Battery, Dimensity 6300 Processor, 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories",86 Ratings & 6 Reviews,4.3
134,https://www.flipkart.com/samsung-galaxy-a23-5g-light-blue-128-gb/p/itm808e7490f92fd?pid=MOBGHT8UAZ5B9D2W&lid=LSTMOBGHT8UAZ5B9D2WISRNVC&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_7_159&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=721d1b61-5945-4047-be9a-723c77f948b8.MOBGHT8UAZ5B9D2W.SEARCH&ppt=None&ppn=None&ssid=9gsq80qy4w0000001746867517359&qH=d176de24c4511b16,"SAMSUNG Galaxy A23 5G (Light Blue, 128 GB)","₹21,999","6 GB RAM | 128 GB ROM | Expandable Upto 1 TB, 16.76 cm (6.6 inch) Full HD+ Display, 50MP + 5MP | 8MP Front Camera, 5000 mAh Lithium Ion Battery, Qualcomm Snapdragon 695 (SM6375) Processor, 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories","3,031 Ratings & 191 Reviews",4.1
135,https://www.flipkart.com/samsung-m55s-thunder-black-128-gb/p/itm8f413dae3cfac?pid=MOBH549ARXFXDBHG&lid=LSTMOBH549ARXFXDBHGWQTRR6&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_7_160&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=721d1b61-5945-4047-be9a-723c77f948b8.MOBH549ARXFXDBHG.SEARCH&ppt=None&ppn=None&ssid=9gsq80qy4w0000001746867517359&qH=d176de24c4511b16,"SAMSUNG M55s (Thunder Black, 128 GB)","₹19,289","8 GB RAM | 128 GB ROM, 17.02 cm (6.7 inch) Full HD+ Display, 50MP Rear Camera, 5000 mAh Battery, snapdragon Processor, 1 Year",70 Ratings & 8 Reviews,4
136,https://www.flipkart.com/samsung-galaxy-m15-5g-blue-topaz-128-gb/p/itmf5a4280beb534?pid=MOBHYNC2BZRZXFDR&lid=LSTMOBHYNC2BZRZXFDRYLUSGC&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_7_161&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=721d1b61-5945-4047-be9a-723c77f948b8.MOBHYNC2BZRZXFDR.SEARCH&ppt=None&ppn=None&ssid=9gsq80qy4w0000001746867517359&qH=d176de24c4511b16,"SAMSUNG galaxy M15 5G (Blue Topaz, 128 GB)","₹14,999","8 GB RAM | 128 GB ROM, 16.51 cm (6.5 inch) Display, 50MP Rear Camera, 6000 mAh Battery, MediaTek Processor, Domestic Warranty Of 1 Year For Handset And 6 Month For Accessories.",185 Ratings & 10 Reviews,4.2
137,https://www.flipkart.com/realme-14t-5g-surf-green-256-gb/p/itm5733d9726a773?pid=MOBHB2HXM7UKR4RD&lid=LSTMOBHB2HXM7UKR4RDNK6DD7&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_7_162&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=721d1b61-5945-4047-be9a-723c77f948b8.MOBHB2HXM7UKR4RD.SEARCH&ppt=None&ppn=None&ssid=9gsq80qy4w0000001746867517359&qH=d176de24c4511b16,"realme 14T 5G (Surf Green, 256 GB)","₹19,999","8 GB RAM | 256 GB ROM | Expandable Upto 2 TB, 16.94 cm (6.67 inch) Full HD+ Display, 50MP + 2MP | 16MP Front Camera, 6000 mAh Battery, Dimensity 6300 Processor, 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories",86 Ratings & 6 Reviews,4.3
138,https://www.flipkart.com/realme-14t-5g-lightning-purple-256-gb/p/itm5733d9726a773?pid=MOBHB2HXNTZU3R4H&lid=LSTMOBHB2HXNTZU3R4HPC18CX&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_7_163&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=721d1b61-5945-4047-be9a-723c77f948b8.MOBHB2HXNTZU3R4H.SEARCH&ppt=None&ppn=None&ssid=9gsq80qy4w0000001746867517359&qH=d176de24c4511b16,"realme 14T 5G (Lightning Purple, 256 GB)","₹19,999","8 GB RAM | 256 GB ROM | Expandable Upto 2 TB, 16.94 cm (6.67 inch) Full HD+ Display, 50MP + 2MP | 16MP Front Camera, 6000 mAh Battery, Dimensity 6300 Processor, 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories",86 Ratings & 6 Reviews,4.3
139,https://www.flipkart.com/realme-14t-5g-obsidian-black-256-gb/p/itm5733d9726a773?pid=MOBHB2HXEUFZTN4V&lid=LSTMOBHB2HXEUFZTN4VKEK21I&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_7_164&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=721d1b61-5945-4047-be9a-723c77f948b8.MOBHB2HXEUFZTN4V.SEARCH&ppt=None&ppn=None&ssid=9gsq80qy4w0000001746867517359&qH=d176de24c4511b16,"realme 14T 5G (Obsidian Black, 256 GB)","₹19,999","8 GB RAM | 256 GB ROM | Expandable Upto 2 TB, 16.94 cm (6.67 inch) Full HD+ Display, 50MP + 2MP | 16MP Front Camera, 6000 mAh Battery, Dimensity 6300 Processor, 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories",86 Ratings & 6 Reviews,4.3
140,https://www.flipkart.com/realme-narzo-80-pro-5g-speed-silver-128-gb/p/itmcec8ddae6d039?pid=MOBHB7VZHRZ4GEAA&lid=LSTMOBHB7VZHRZ4GEAAU7NQMA&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_7_165&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=721d1b61-5945-4047-be9a-723c77f948b8.MOBHB7VZHRZ4GEAA.SEARCH&ppt=None&ppn=None&ssid=9gsq80qy4w0000001746867517359&qH=d176de24c4511b16,"realme NARZO 80 Pro 5G (Speed Silver, 128 GB)","₹18,857","8 GB RAM | 128 GB ROM, 17.02 cm (6.7 inch) Display, 50MP Rear Camera, 6000 mAh Battery, 1 Year Warranty on Handset and 6 Months Warranty on Accessories",33 Ratings & 1 Reviews,4.4
141,https://www.flipkart.com/vivo-y29-5g-glacier-blue-128-gb/p/itm2795be01d3dcc?pid=MOBH7JWE8UQCHZCC&lid=LSTMOBH7JWE8UQCHZCCALEYCC&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_7_166&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=721d1b61-5945-4047-be9a-723c77f948b8.MOBH7JWE8UQCHZCC.SEARCH&ppt=None&ppn=None&ssid=9gsq80qy4w0000001746867517359&qH=d176de24c4511b16,"vivo Y29 5G (Glacier Blue, 128 GB)","₹15,499","6 GB RAM | 128 GB ROM | Expandable Upto 1 TB, 16.97 cm (6.68 inch) Display, 50MP + 0.08MP | 8MP Front Camera, 5500 mAh Battery, Dimensity 6300 Processor, 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories",985 Ratings & 43 Reviews,4.4
142,https://www.flipkart.com/realme-14t-5g-obsidian-black-128-gb/p/itm5733d9726a773?pid=MOBHB2HXYFDMCYZH&lid=LSTMOBHB2HXYFDMCYZHWV7K9Y&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_7_167&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=721d1b61-5945-4047-be9a-723c77f948b8.MOBHB2HXYFDMCYZH.SEARCH&ppt=None&ppn=None&ssid=9gsq80qy4w0000001746867517359&qH=d176de24c4511b16,"realme 14T 5G (Obsidian Black, 128 GB)","₹17,999","8 GB RAM | 128 GB ROM | Expandable Upto 2 TB, 16.94 cm (6.67 inch) Full HD+ Display, 50MP + 2MP | 16MP Front Camera, 6000 mAh Battery, Dimensity 6300 Processor, 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories",86 Ratings & 6 Reviews,4.3
143,https://www.flipkart.com/iqoo-z9-5g-brushed-green-256-gb/p/itm4bdb51f6a3f34?pid=MOBGZYZRNM766B5F&lid=LSTMOBGZYZRNM766B5FFYDVSQ&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_7_168&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=721d1b61-5945-4047-be9a-723c77f948b8.MOBGZYZRNM766B5F.SEARCH&ppt=None&ppn=None&ssid=9gsq80qy4w0000001746867517359&qH=d176de24c4511b16,"IQOO Z9 5G (Brushed Green, 256 GB)","₹18,972","8 GB RAM | 256 GB ROM, 16.94 cm (6.67 inch) Display, 50MP Rear Camera, 5000 mAh Battery, 1 Year on Handset and 6 Months on Accessories","3,832 Ratings & 221 Reviews",4.4
144,https://www.flipkart.com/realme-14t-5g-obsidian-black-128-gb/p/itm5733d9726a773?pid=MOBHB2HXYFDMCYZH&lid=LSTMOBHB2HXYFDMCYZHWV7K9Y&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_8_169&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=03213acf-3515-4865-9aa5-a490418db1a4.MOBHB2HXYFDMCYZH.SEARCH&ppt=None&ppn=None&ssid=wpqnkbsli80000001746867519380&qH=d176de24c4511b16,"realme 14T 5G (Obsidian Black, 128 GB)","₹17,999","8 GB RAM | 128 GB ROM | Expandable Upto 2 TB, 16.94 cm (6.67 inch) Full HD+ Display, 50MP + 2MP | 16MP Front Camera, 6000 mAh Battery, Dimensity 6300 Processor, 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories",86 Ratings & 6 Reviews,4.3
145,https://www.flipkart.com/redmi-12-jade-black-128-gb/p/itmb7050ec01c09f?pid=MOBGRMFKTHKQSJEG&lid=LSTMOBGRMFKTHKQSJEGQK3FM2&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_8_170&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=03213acf-3515-4865-9aa5-a490418db1a4.MOBGRMFKTHKQSJEG.SEARCH&ppt=None&ppn=None&ssid=wpqnkbsli80000001746867519380&qH=d176de24c4511b16,"REDMI 12 (Jade Black, 128 GB)","₹9,999","6 GB RAM | 128 GB ROM | Expandable Upto 1 TB, 17.25 cm (6.79 inch) Full HD+ Display, 50MP + 8MP + 2MP | 8MP Front Camera, 5000 mAh Battery, Helio G88 Processor, 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories","74,320 Ratings & 4,399 Reviews",4.2
146,https://www.flipkart.com/kall-i7-cloud-phone-2-4-display-2000mah-battery-support-youtube-facebook/p/itmb56f0f8250466?pid=MOBHBZHQDPGY6HYH&lid=LSTMOBHBZHQDPGY6HYHOFUW0J&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_8_171&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=en_r9O2ZVD5ntYi9QZbnQ0hhc9U8NOW2GI-CUcnfPzCbKeb1lkZKd4G2cf15vLo_d_yeFMq7_qvHD0IN8Ts9rGB6g%3D%3D&ppt=None&ppn=None&ssid=wpqnkbsli80000001746867519380&qH=d176de24c4511b16,"I Kall I7 Cloud Phone-2.4"" Display, 2000mAh Battery, Support Youtube and Facebook","₹1,499","32 MB RAM | 64 MB ROM, 6.1 cm (2.4 inch) Display, 0.8MP Rear Camera, 2500 mAh Battery, ONE-YEAR MANUFACTURER DEFECTS WARRANTY",N/A,N/A
147,https://www.flipkart.com/kall-k333-pro-touch-type-mobile-2-8-display-3000mah-battery-wi-fi-midnight-black-16-gb/p/itmf6618a9a5cb0e?pid=MOBGQQCYFCVHGMTZ&lid=LSTMOBGQQCYFCVHGMTZBATKUD&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_8_172&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=en_r9O2ZVD5ntYi9QZbnQ0hhc9U8NOW2GI-CUcnfPzCbKfcFef4S0T9KlIzF0C7VV_sA2vTcqNN1apXVn9Ue6AUXA%3D%3D&ppt=None&ppn=None&ssid=wpqnkbsli80000001746867519380&qH=d176de24c4511b16,"I Kall K333 Pro - Touch & Type Mobile with 2.8” Display, 3000mAh Battery, Wi-Fi (Midnight Black, 16 GB...","₹2,999","2 GB RAM | 16 GB ROM | Expandable Upto 8 GB, 7.11 cm (2.8 inch) Display, 2MP Rear Camera, 3000 mAh Battery, One year manufacture warranty",6 Ratings & 0 Reviews,3.2
